SalesID_SK,SaleID,ProductID,CustomerID,DateKey,SalesAmount,Quantity
5260,e07ad5bb-5d47-48fd-a3f8-2f739525677d,1021,C0744,20240812,858.82,22.0
5261,5a6e6c34-32b5-4082-b373-1e344b146e1d,1042,C0374,20241019,1845.6,1.0
5262,49360b61-aea9-4744-bf19-7613a23beff6,1047,C0032,20241029,1919.73,50.0
5263,e5793b1f-0f76-4c71-9b17-f6563be858c9,1013,C0153,20240708,1566.07,47.0
5264,0f155621-3d6e-4f33-b964-8e8ac42029b5,1018,C0126,20240809,818.36,46.0
5265,be2a8b80-8447-4a51-910f-d686977fc9f1,1037,C0891,20240613,875.72,44.0
5266,a5596354-383c-4cfb-b1e4-83688f8f8e2a,1041,C0964,20240915,1437.05,18.0
5267,d56fa780-7e80-45fa-878f-dd6f48781f6f,1032,C0690,20240806,1502.15,9.0
5268,3de489c3-33f5-47ce-81ab-4884af0f5496,1011,C0136,20241029,813.06,19.0
5269,0b48f0b3-9948-403a-b7ff-4fc921e9e127,1047,C0993,20240630,1534.11,25.0
5270,a8623973-ae75-4594-91e6-c71033fa8540,1037,C0191,20240924,186.33,17.0
5271,d15b2e3d-a959-41af-940e-c568262f19d2,1040,C0861,20240606,1228.39,2.0
5272,f69dfecc-a53c-471e-a890-b5c122d27257,1008,C0695,20240911,1137.86,28.0
5273,e78bd819-2d1b-4371-9b29-ed7c0c5e1699,1006,C0202,20240608,461.67,26.0
5274,62517741-3bf5-484d-85c8-1b114cc72013,1033,C0199,20240725,1015.07,12.0
5275,d6764f46-f92f-4136-bf27-3aa62d9b7dee,1021,C0039,20240917,92.65,33.0
5276,e5e64f6c-e666-487a-a274-5dcf19815845,1048,C0396,20240605,157.94,46.0
5277,f4cc4799-cf96-486f-9328-3f81c8d2b497,1030,C0308,20240725,1964.55,45.0
5278,a4695896-17a4-4422-b6dd-4bbb0762024c,1024,C0706,20240702,752.51,15.0
5279,7e00b16f-5460-439d-af77-9e30e93e68d9,1029,C0578,20241024,1819.96,37.0
5280,6d160ceb-e43e-47ca-9bac-7939fd083d56,1022,C0259,20240613,1543.42,44.0
5281,73ccb2c2-0c42-49f7-a007-fcec9900577f,1002,C0845,20241114,680.17,30.0
5282,82563a92-ff33-4da2-a462-ba65bf3fc355,1048,C0599,20241120,1186.97,11.0
5283,593f119a-73f2-4948-987a-c7bcf11b9ecb,1049,C0234,20241025,246.5,10.0
5284,1659c9e4-c45c-457d-a0a3-0576ba12c798,1011,C0293,20241106,306.06,24.0
5285,0e9728eb-1e33-4530-9f03-ee1d7ec65909,1032,C0511,20240916,1015.07,6.0
5286,c8a991f5-1af7-4831-94ef-5f5a637b0761,1019,C0112,20241016,1015.07,9.0
5287,32dfbd1e-13b9-4c6f-9b88-5e0371a6b51d,1001,C0639,20240803,329.74,25.0
5288,b1dd8c02-1799-4730-938a-4deed4ad092a,1017,C0807,20241004,779.18,42.0
5289,563c862f-7835-4ea4-a171-37dcf71af9dc,1025,C0219,20241031,1975.33,39.0
5290,90f31154-d640-46aa-b225-bf0b73c78edc,1025,C0151,20241112,518.69,5.0
5291,6a19f743-2940-4ac7-8a31-b6c4d4e748ce,1010,C0436,20240727,970.64,7.0
5292,c0289593-6577-46f3-bb20-2ec38637de73,1025,C0968,20240809,1712.96,42.0
5293,34b8863b-619a-4b14-b07a-0a5eeed024b7,1019,C0810,20241123,1015.07,7.0
5294,383262f3-d56a-47da-a8bd-8bf1af8c4ca4,1000,C0524,20241123,1860.17,15.0
5295,e528b384-8a25-442f-9a14-dfbc1329a4b5,1046,C0745,20240816,1697.22,41.0
5296,5d2f31cc-216d-4d75-b473-045a61d73df7,1000,C0814,20240919,915.26,41.0
5297,cfa02769-a826-462e-b38b-04a2a4a268db,1040,C0427,20240923,158.54,26.0
5298,5e4f24eb-98da-4091-a9b5-9fc3db9ada7a,1028,C0496,20241110,1061.67,28.0
5299,fd1d4a01-9a51-4ee7-9a39-a035796f8a78,1036,C0456,20240930,556.56,2.0
5300,a681f4c2-c47d-4ac0-9078-103749f300d8,1049,C0482,20240912,1904.81,22.0
5301,a673adb6-7eaa-492f-a4b4-62871d14ce80,1001,C0456,20241017,1301.23,15.0
5302,9bd45998-6b78-4c33-b917-ef485cded3b7,1047,C0495,20240802,422.55,21.0
5303,518c7695-5628-4c2b-b2c4-6323e6fc1c40,1012,C0986,20240804,1075.77,8.0
5304,d0635289-5afe-4c9a-87ec-99b016189cb4,1041,C0495,20240620,922.74,22.0
5305,67950dc2-dda2-4652-9116-71d9e683e3c7,1045,C0439,20240919,54.37,4.0
5306,8552f54c-0ec5-4916-a813-44a437bc3fb1,1009,C0088,20240709,1015.07,38.0
5307,dca15a87-9c68-4812-ba46-1a6c8a67b068,1030,C0882,20241117,798.89,1.0
5308,e9cac2e1-bc8c-40c5-a00d-409fea6c91a2,1015,C0482,20240707,1928.14,20.0
5309,d3d38a44-ac84-49ea-a163-eb53afd6af59,1001,C0584,20240809,575.54,36.0
5310,abb4a821-627d-4ae7-b28f-3ff23636969f,1004,C0198,20240720,1579.17,31.0
5311,cfdbeb47-2a5f-4078-b75b-81a1c8d0f3fe,1039,C0711,20240608,1015.07,40.0
5312,c84cbe8c-8329-4c92-89ce-399afb69c576,1024,C0891,20240610,282.99,1.0
5313,e55ea63c-53ea-476c-8f80-b52dd32c4b59,1016,C0430,20241028,952.63,18.0
5314,2ba08303-31db-45bc-926a-07ad447c2a9f,1033,C0690,20241023,1048.64,8.0
5315,0e327b2c-4137-4d45-ae12-75948719a940,1008,C0300,20240630,1015.07,44.0
5316,e10548ef-c839-4489-8c1d-a29325fd9973,1030,C0860,20240910,782.47,49.0
5317,92c9f8b7-a6f1-4044-8ab9-b73473a12a60,1014,C0266,20241029,428.08,14.0
5318,46110a26-1441-4c68-a0f8-5e2f1fb0deb8,1023,C0671,20240901,538.59,29.0
5319,15d28cec-6c72-493b-a641-1f4badc2b60a,1034,C0237,20240928,1422.87,21.0
5320,c36cf449-7277-441f-ba31-4ed78809e52d,1017,C0376,20240602,1837.76,32.0
5321,7cd09ef4-255a-4e52-9faf-0c23cb2ca417,1014,C0246,20240728,848.63,25.0
5322,c31a97d4-8851-4bdd-82c0-11f93e429287,1000,C0604,20240605,1069.65,28.0
5323,54f7cb5e-25b0-49d7-a744-b3113c3a6d64,1034,C0184,20241123,1446.67,44.0
5324,17788fa1-7152-4e65-99ff-d6d1a6c69f1b,1048,C0784,20240605,138.5,41.0
5325,817511d0-0136-4b7b-8829-d0082a8f9ac9,1006,C0704,20240913,1080.38,48.0
5326,75f316c9-575a-4ab8-a081-1fb09c125bd7,1032,C0447,20240617,31585.65,4.0
5327,f98a0ce3-85c1-4018-bd3f-3f22b71eed91,1033,C0954,20240621,672.46,17.0
5328,5cd098bf-d549-4a7d-995d-3f3b8bf671f4,1041,C0269,20240714,192.55,48.0
5329,f0513cf6-f783-4823-a6c4-fd71a7dee80a,1045,C0944,20240731,903.02,34.0
5330,2c6652ff-673e-4e8f-ab90-1cb104a63df9,1022,C0414,20240707,724.25,13.0
5331,eed8ac91-d944-453c-a3f8-66521bb2f286,1010,C0923,20241119,317.24,23.0
5332,efaf9822-c465-4d4a-9c08-061e4f2f4e2c,1037,C0655,20240714,620.59,30.0
5333,930b005a-f01e-4ea2-8594-39d712633c05,1013,C0808,20240919,1971.08,10.0
5334,8dab1862-8e35-480f-b721-e9693644420e,1024,C0810,20240719,1015.07,22.0
5335,4bc87953-ba4f-4333-b6f1-9080511dfb89,1014,C0833,20240726,894.24,4.0
5336,a541d605-8c5a-496e-bab1-4139411c57fc,1004,C0833,20240803,203.24,28.0
5337,bac904c3-5aad-4d09-aa2c-1c7eb2436691,1042,C0991,20240731,674.55,15.0
5338,025a57f6-e899-4bc1-ac4d-6142dd5a50e2,1021,C0846,20240706,1619.0,22.0
5339,a6a041da-3811-44f3-8f30-8ccce73325ca,1007,C0654,20240823,228.73,20.0
5340,02b9aadd-bf9a-4774-9c23-f2fd693b443f,1002,C0380,20241004,965.08,45.0
5341,a9b8f952-8d6c-42c0-9340-1450162355dd,1024,C0236,20240925,1250.01,17.0
5342,4a3ff4af-567c-4a1f-9d1b-716e0efa39e4,1038,C0990,20240704,1264.21,49.0
5343,04e39de4-176a-4725-a127-cf4120abbf0c,1011,C0391,20240604,1009.4,12.0
5344,db9248a8-c1dc-4ec9-b6ae-12ffb95890b0,1013,C0312,20241008,250.85,28.0
5345,d0e7dc69-a766-448d-95f9-b6e6cdcc6a5c,1040,C0436,20241020,947.39,40.0
5346,f0548e45-3890-4fca-8c16-28962bda904a,1046,C0808,20240731,225.41,37.0
5347,6d8b8dc6-b053-4ed2-93f1-35bd1d40a490,1004,C0286,20240802,1315.64,25.0
5348,aee5350a-d1be-4e86-ab7e-879aafaa1c5b,1048,C0309,20240731,1960.98,5.0
5349,741d77df-9d12-4ab7-9466-bd41d19ad053,1026,C0968,20240705,1565.2,41.0
5350,85f93a3c-9264-4aef-9d19-c7e33d89347c,1002,C0449,20241026,1058.47,25.0
5351,a845b424-2991-40f0-af56-a47675bc622d,1042,C0598,20240619,628.03,20.0
5352,615f41ed-7d7b-445b-b6ff-fb72be68e8e2,1007,C0374,20240722,1431.04,42.0
5353,e9d073df-11e7-487f-a741-00a1121c7258,1025,C0376,20240606,151.82,14.0
5354,d6e7156d-dabb-424e-9dc9-e3696a98b73d,1044,C0576,20240601,1596.26,29.0
5355,4decb003-9234-48bd-97b6-f448911d0ae2,1035,C0611,20241126,1698.3,35.0
5356,6c546dde-639a-4589-999f-024688f657aa,1031,C0083,20240614,963.45,11.0
5357,a9333803-0f6e-49a2-9bc0-4cedcbeccb73,1043,C0316,20241011,1579.35,2.0
5358,2578a447-d85b-4bfb-b767-a34b82437935,1035,C0675,20241029,166.61,4.0
5359,a668fecf-2ae1-4b3b-b320-1d7782175124,1037,C0278,20241116,75195.85,25.0
5360,f72da15a-e2f3-40c9-b27c-4bc27f43f670,1015,C0828,20240613,1005.74,15.0
5361,eb6d8614-6c2c-4b0c-b68c-9b699e595226,1040,C0549,20240721,723.36,6.0
5362,34039a75-f8dd-4e22-b2ef-2d31fc4429fd,1028,C0920,20241019,848.02,6.0
5363,fc5a966e-6717-4750-b527-d5f1bfa51cdb,1040,C0412,20240629,308.82,9.0
5364,e5744c9a-48bd-4ae4-8728-bfaab92ba854,1047,C0876,20240615,1948.85,18.0
5365,5008d5e5-c5c6-43ac-91e6-f3aa6a18bdae,1009,C0646,20240819,1015.07,14.0
5366,dd513e14-9876-47fb-8ef7-d6a7ee8b204c,1033,C0048,20240929,305.8,20.0
5367,37346e4a-ddc9-414e-949b-72e8148136f3,1033,C0507,20240918,1441.2,27.0
5368,636b3539-28c1-4e42-886f-6b8d85b2c913,1039,C0542,20240720,1336.44,9.0
5369,7ec810e4-2ae1-4645-9863-6ae794fc1f50,1022,C0534,20241120,78.83,26.0
5370,3ddc34ae-cacd-4cb8-b066-e7e08f6074de,1016,C0435,20240926,1393.86,29.0
5371,b0c20c15-fa11-408f-94c9-bb7fa4acce3a,1002,C0333,20241031,1272.95,39.0
5372,b5d2a699-bca2-4b02-9dc5-8ee916b7f06e,1019,C0326,20240924,1383.37,14.0
5373,56c62dd4-9bcc-4bb0-a971-b97f004ee22d,1048,C0372,20240811,573.53,47.0
5374,b852ec44-c4db-408b-a9d0-972ef39378cf,1031,C0827,20240608,899.36,49.0
5375,e6ccee74-63bb-4586-8e4a-72547b61522a,1047,C0611,20240830,1646.97,39.0
5376,6252d99f-2552-4918-98e5-7435bd57a7dc,1036,C0642,20240730,1252.62,39.0
5377,b2880cc5-4fff-42b5-9906-bcac9504ea38,1033,C0359,20240601,860.6,10.0
5378,3ebf408a-d51d-4227-a49a-d1ff092d5dfb,1043,C0171,20240727,998.1,20.0
5379,d11d4cf1-be2d-40bd-aa3a-fbbb50490ab9,1043,C0690,20241123,1127.42,9.0
5380,3c231dc7-2932-4e0a-89ae-a62c7467f787,1006,C0462,20240606,1589.8,35.0
5381,34b2d709-bd11-4afa-a113-eaf41c5be60f,1048,C0755,20240610,786.62,47.0
5382,6583b1f3-51ba-463d-afb1-48285d9373f0,1030,C0026,20240706,1578.61,2.0
5383,a0c123d8-7900-4988-b918-547049261120,1010,C0983,20240720,577.37,5.0
5384,58c0ce36-2c38-418d-9a98-98ed051bfba7,1033,C0420,20240608,941.86,22.0
5385,727485ad-794d-4433-b29c-4e696b49fecb,1012,C0509,20240625,1729.94,11.0
5386,16e0b5d9-5e9b-474d-8f09-40f9c54f195f,1011,C0189,20240708,1038.98,10.0
5387,394bad51-f930-4fc6-bcf7-4e4c13e1af27,1007,C0331,20240811,1635.51,23.0
5388,434e23de-b8cd-4e97-8a4d-ef3c2eefdd8f,1032,C0356,20240808,576.79,9.0
5389,49833193-88f9-47cc-80b5-d7cf049bccbc,1045,C0674,20240922,653.27,29.0
5390,e279ec31-03d3-43a2-8a89-05b1ef6c2dd5,1021,C0047,20241026,1841.97,13.0
5391,8439eb09-a453-407d-a7ad-d21c2a6ae2cd,1024,C0546,20241020,843.3,4.0
5392,a2d1392a-e903-41b4-9939-6a43a4904885,1013,C0595,20240926,1628.74,30.0
5393,9f099441-a234-4ee7-98d1-32f4f4c3c128,1000,C0860,20240812,1984.86,26.0
5394,c4f8af3b-ce97-4eb9-ae87-46300d2b7fb7,1007,C0733,20240925,1254.62,19.0
5395,5d74811e-c3bf-40a0-ab09-cd9d86525f7d,1016,C0228,20240610,291.15,24.0
5396,5fa4a9af-75cd-4cab-8a17-52f536fd27eb,1000,C0267,20240928,365.81,34.0
5397,892d7160-835b-4b9c-aac6-07a9e5648ee0,1038,C0302,20241017,984.26,6.0
5398,e56786f2-8cc4-42af-9c1d-8cd53dcabdfd,1011,C0876,20240627,1694.74,15.0
5399,eace38ca-8e0a-468b-ab38-d8459e1929c0,1033,C0277,20240801,230.36,4.0
5400,387c9ea3-1503-4e14-8a9d-3453f0039195,1003,C0796,20240924,258.58,37.0
5401,f8af318a-869d-4f27-9fa1-0c4a750aed73,1040,C0194,20241117,694.43,2.0
5402,59e71daf-c4d3-46a9-9fcd-7215fdbeccf0,1031,C0104,20240807,1413.48,17.0
5403,447f6e88-87f3-4c9b-9327-bf52ed0cff0d,1010,C0900,20240716,669.33,30.0
5404,aee46c58-049e-4769-8a0d-ff7fc67911d9,1001,C0400,20240913,1899.66,42.0
5405,76b5856d-e498-44df-97d3-cf3397ba6c18,1005,C0674,20240801,688.47,42.0
5406,6abb56f6-02fb-485f-bfe3-43e6dc30d460,1042,C0661,20240718,852.31,30.0
5407,359013b8-d61c-487c-b1fd-9263eebb79e4,1042,C0341,20240726,1090.83,33.0
5408,b7dc43a7-8b3c-4f78-9cb8-590c6bce3410,1016,C0861,20240611,858.1,32.0
5409,db1a45f5-7f0a-46ec-98a4-538480705300,1005,C0081,20240621,1472.06,23.0
5410,ef7826af-f881-466b-bbbf-ac35f5cc3243,1029,C0555,20240705,1541.0,2.0
5411,96874557-e64b-4974-b348-29972ee51b04,1042,C0642,20240726,64.13,14.0
5412,73da1c5e-1dca-4e8a-9358-84219d58c41e,1046,C0058,20240619,1978.63,46.0
5413,0de0f3c7-b36f-411c-ad00-cfd755007e13,1034,C0263,20240625,1015.07,48.0
5414,1b51e607-0caa-4228-b88e-7e560ca5c966,1007,C0107,20240819,1671.56,24.0
5415,1d90dadf-f0d7-4bd4-beb9-7c68a00a2d57,1036,C0746,20240718,273.3,12.0
5416,1be7e535-6bce-4234-9366-86c57b6288a8,1013,C0256,20240716,1015.07,39.0
5417,34f8c732-41e9-487c-a6e2-d61a807dfe36,1001,C0720,20241001,1015.07,12.0
5418,a1fc394a-54e2-4928-a92b-adba3ca09501,1019,C0520,20240626,982.62,38.0
5419,f505da24-5caf-413e-ba52-451e72b0c1af,1025,C0734,20241016,1659.9,15.0
5420,bf6f5652-ec6e-44d8-9fbf-2407fa4e6fcb,1022,C0241,20241016,221.0,37.0
5421,60c2ecf5-7189-4b20-a02c-2d608a3e54cd,1012,C0948,20241006,1015.07,16.0
5422,8b369692-01f6-441b-ae62-1876ebb503bf,1038,C0037,20241128,1015.07,37.0
5423,3581f459-83b5-4149-85df-4c752eb309f0,1010,C0453,20240616,1153.46,30.0
5424,8ff69f25-e99a-463c-82f2-9a90faadfc92,1007,C0873,20240917,1861.53,50.0
5425,d149f22b-a4ef-45a8-85f2-737308d20a70,1015,C0623,20240923,1402.39,38.0
5426,6c7c253c-9729-4be9-9a76-486d9c304a07,1047,C0528,20240824,769.4,2.0
5427,e437fbad-313c-472a-a257-5722901e6242,1045,C0818,20240801,1559.31,15.0
5428,f461a39c-c97b-4e47-a891-b747471d4c71,1032,C0236,20240802,70.15,22.0
5429,217aee38-e1cb-4fa2-adf8-168f9d1e0e84,1049,C0711,20241118,709.17,45.0
5430,16690fbc-d4d1-4ffb-9f12-f5dfac58708d,1019,C0800,20240630,1577.61,28.0
5431,66aad30a-869f-4a5a-8de3-803b6c0d8067,1000,C0605,20240612,284.44,50.0
5432,21691e0b-59ba-4fe3-87d7-49e5c4b3fb8a,1030,C0134,20240619,975.5,44.0
5433,3400a6b3-b9c9-4fe5-ad5b-265f5b2331a1,1000,C0170,20240826,304.52,43.0
5434,80c0a602-1995-4fc4-ac5d-ca7858e6c39b,1043,C0281,20240701,1211.12,19.0
5435,eec82113-6963-4e83-89b3-0247073fa7e9,1045,C0570,20240810,353.69,34.0
5436,3d3565c5-adf0-44d4-a02e-c456e782bbbc,1046,C0971,20240820,85.8,46.0
5437,ca0a0156-a164-4487-a8f8-a2cb1d34603c,1030,C0517,20241120,868.56,38.0
5438,3e97bb37-59dd-45d8-8b61-77d1a297c6eb,1000,C0982,20240904,1213.67,34.0
5439,5007f3af-f0b9-4217-82d6-053cdf447c44,1009,C0290,20240829,1300.35,43.0
5440,ead4cf08-a49b-4877-a5e9-414e71195016,1003,C0063,20240703,1251.62,41.0
5441,3a1b2880-40d7-495d-9a33-cd182b11e868,1002,C0747,20240909,719.53,26.0
5442,23acfc14-a76d-44c4-8b32-3ba3e6fe0348,1002,C0704,20241121,1674.62,31.0
5443,f1ad29f4-9f90-4258-aeea-7a185168ae18,1033,C0758,20240618,685.56,38.0
5444,809e909e-f698-43df-840e-512b133efd71,1005,C0341,20240917,1566.27,21.0
5445,a9c907be-61d7-4fe1-84cf-3183a158c770,1038,C0256,20241101,1685.2,50.0
5446,77e8e8cf-ceed-47b5-a82a-07acd860adf2,1039,C0353,20240916,1596.81,16.0
5447,4ab67885-caf9-44fa-a7a1-3a7c88b1df1b,1004,C0253,20240605,466.57,29.0
5448,1a35dd24-5d21-4bc3-97b4-a79a6ff23d87,1034,C0864,20240908,1418.46,16.0
5449,aedb4084-5db2-4638-a51a-478b4b1380a0,1030,C0568,20240713,1888.31,48.0
5450,b95d6a1c-f978-432b-9c29-7820464d4575,1020,C0611,20240720,295.99,12.0
5451,db49ba7a-6c3f-41ed-ac43-91967ea36ae5,1026,C0946,20240921,636.26,25.0
5452,cc506579-e80a-4ec2-9df7-c96c44f30340,1011,C0750,20240916,366.58,17.0
5453,c026d4fe-2e5c-4fd1-ab2d-04c04ccf2a2a,1001,C0598,20241120,1765.62,46.0
5454,168d55fd-2819-49d8-b148-e8c230d25732,1033,C0186,20240804,322.29,29.0
5455,fa599082-aab0-4e24-be3d-23a1064545de,1021,C0056,20241104,811.63,20.0
5456,a80d677d-7a6b-4f9b-9743-38f6301cccd8,1016,C0484,20241027,1851.45,7.0
5457,08e5b048-4232-4fec-a2ef-c9ed33a56748,1032,C0768,20240720,1015.07,17.0
5458,963a4c67-ead1-46aa-9ca7-d6d6411c7f6a,1008,C0574,20241002,325.04,21.0
5459,f9f92f60-0cd3-4150-b662-0bdc0a5ed171,1022,C0427,20240621,1322.95,19.0
5460,2cd3ff80-8c6d-4ecd-8aa0-7ed4333c0ef8,1015,C0965,20241002,872.27,11.0
5461,ce2976d3-e6e8-48c1-9fbb-3dbd14bc7254,1026,C0321,20240622,248.16,41.0
5462,2c18e81b-cb3f-414a-b381-858a6a785709,1044,C0525,20240808,1639.19,1.0
5463,de2c9954-d00f-4205-a4d5-2e50d2f2bad5,1044,C0676,20241015,1659.98,47.0
5464,3ebc4a1a-daab-40ff-ba09-b50a02dc27e5,1040,C0041,20240621,1534.97,26.0
5465,0112af18-ab34-428c-851e-8d5547e1f69f,1040,C0321,20240711,237.02,24.0
5466,ecec246e-2846-4c0d-a287-69fa7ae04bb4,1028,C0732,20240808,1507.56,34.0
5467,97c574d3-9d03-4a29-bc7d-6be3c97aae36,1027,C0068,20240601,1141.55,13.0
5468,9aa89eab-f7ee-4e82-8f5e-8c545c0547f0,1035,C0918,20241116,1015.07,13.0
5469,a59beabc-8010-4290-88da-ef850791fb35,1003,C0718,20240830,357.11,39.0
5470,18722990-18e5-4ffa-b5ef-299070e09cf4,1008,C0852,20241004,1420.92,7.0
5471,dc422e0a-51e2-40fb-bf04-fd0eea8e8c97,1013,C0864,20240729,173.27,24.0
5472,e315c0b8-1fec-4ede-868a-f4c0d9350d08,1011,C0375,20240811,1180.56,6.0
5473,0c0d31c9-293f-4388-a817-d777fdf1ce64,1032,C0861,20240704,1015.07,3.0
5474,10af8c3f-a68a-46ff-adf7-13c79292fc4e,1008,C0742,20240913,708.02,22.0
5475,fd42bd4d-b31c-4877-ba0a-024149f0df68,1005,C0399,20240725,1850.64,11.0
5476,bb5ad4a9-c5f7-40d1-99d1-29e96891180a,1049,C0637,20241010,1293.82,1.0
5477,5a7f9edf-a917-432c-bafd-46b72bdaccfa,1009,C0368,20240804,1393.27,50.0
5478,607008fb-e9a3-49a4-9d83-f4861a5c7b18,1003,C0717,20240814,923.13,34.0
5479,f1084dcb-5338-4229-8242-686b814dbb94,1029,C0312,20240822,230.93,23.0
5480,e5022bcc-9edd-4338-bbb0-4210f9e98aaf,1015,C0805,20240817,234.01,9.0
5481,f9b2c9c8-9bf2-46eb-a549-a05a9a967508,1007,C0184,20240717,1857.32,36.0
5482,5a420e30-8a1f-4c64-af91-394017115d4a,1025,C0336,20240717,1252.68,10.0
5483,b7652258-8c19-4425-846e-02c552e70676,1016,C0863,20240726,72.43,12.0
5484,50f8a17f-2a1d-4f22-9774-0da673fabeff,1011,C0070,20240925,1100.66,21.0
5485,8bfb2155-8239-46fb-8c72-e52406fbeebd,1016,C0937,20240628,100.4,20.0
5486,34793430-b135-4a11-bdfc-2b0fc2b2e67e,1024,C0429,20240808,1130.2,50.0
5487,9ff69ee3-937c-4caa-8e4a-e1aba45a3012,1031,C0058,20240624,419.29,40.0
5488,452d42e3-27fd-42fb-8e6c-a7c684eaeff7,1031,C0434,20240922,747.03,8.0
5489,f37679bb-0fc7-46a5-ae2c-a21497637d11,1036,C0237,20241005,672.29,50.0
5490,572b460f-64c8-4a4c-9a99-92701ad3c9ad,1035,C0625,20240807,822.06,37.0
5491,81c5e94a-5c16-4ca7-9097-de1d63027231,1033,C0646,20240704,613.22,38.0
5492,05bed33a-23d0-4df6-bbc0-fb172f433438,1013,C0795,20240708,1951.46,3.0
5493,cd340ae6-0dd0-45cd-aae4-5040641de360,1037,C0122,20241001,21923.45,25.0
5494,2852be90-df28-42e7-bb59-433baa4fde47,1020,C0508,20240612,1626.3,28.0
5495,f257e478-060e-48e1-b21d-12da97448211,1025,C0925,20241108,1929.3,14.0
5496,58121277-d22d-4adc-b6aa-235a8c529927,1046,C0157,20240927,1015.07,18.0
5497,3ea2e4a9-4b3d-43ec-a0ce-5826cc795b6a,1024,C0125,20240728,225.18,46.0
5498,5c4abff6-82bc-4db9-b96c-0dba4b266a49,1043,C0152,20241018,1516.1,35.0
5499,f00035f8-13d5-4e2d-8fba-cf07891180af,1020,C0693,20241127,1507.52,40.0
5500,2c0c62a3-3460-43e8-8cb6-4107e9a5d428,1007,C0175,20240605,302.55,34.0
5501,8abd789e-6e5b-4b07-95a4-30ba4beef71f,1007,C0333,20240824,604.15,42.0
5502,f6d887bc-3a50-4b39-ae49-18388abdb65f,1007,C0027,20240611,675.86,13.0
5503,67c0b35f-292b-4864-882d-8ee613cad1b4,1047,C0100,20241116,815.62,29.0
5504,630db4ab-1faa-4e5b-871b-57ffd032ed33,1011,C0382,20240604,1948.71,9.0
5505,410f8f61-251d-4382-8ce9-00c14421db53,1033,C0037,20240810,1913.87,25.0
5506,325ee219-916d-4248-88c7-09deeb8f9d3c,1000,C0520,20240620,154.99,31.0
5507,b034b3b5-05df-422f-b087-e91ec34048eb,1002,C0452,20240805,472.52,8.0
5508,8b881e31-a097-4199-8db6-900437329025,1048,C0034,20241009,1204.6,38.0
5509,bf5ad18b-ceca-49ca-a22a-a3c94dd6e0d5,1010,C0211,20241007,330.06,38.0
5510,9ee837e7-6ce0-4aa5-a92e-d13402a5f06f,1045,C0746,20241023,828.11,43.0
5511,415cfe5a-bcc8-4799-8faa-cf65790af340,1037,C0063,20241010,147.93,22.0
5512,167f0ccd-e09c-48df-a59e-7a982bf561ca,1025,C0610,20240612,1286.13,38.0
5513,c737bffe-4dda-43a6-86c5-8485a23bd0af,1002,C0373,20240831,96.61,7.0
5514,6daf84d6-58f8-43ca-9e8c-17756315f713,1031,C0935,20240607,486.85,6.0
5515,f4e2a747-6f2b-4cc9-ad76-e20b945a89f6,1008,C0378,20240703,295.33,18.0
5516,0434d5e2-6af6-44e2-8ab2-8cfb4f51737e,1038,C0361,20240915,758.85,8.0
5517,22a74da4-9c26-4c1a-9bad-efb77f29fd1a,1045,C0046,20240729,206.52,29.0
5518,9ae6be37-8002-46ea-9dab-fb5be83cc019,1022,C0815,20241018,781.86,3.0
5519,0f824b06-e093-4385-8ebc-0f696a9c7391,1039,C0607,20240908,320.6,48.0
5520,5af82a78-6178-48eb-9b8c-790952fc91a3,1007,C0866,20241008,1506.78,5.0
5521,ce572085-fae9-423c-904a-d32071b17d84,1026,C0104,20240622,541.41,19.0
5522,44c48914-16b8-4e52-9ec6-7e83fa0ee1d5,1025,C0053,20240709,1015.07,10.0
5523,9b44f346-9e0f-48d5-af10-f68f3bb46098,1000,C0099,20241015,495.82,42.0
5524,7fb7bea2-039a-4ff5-a198-d6ffd83a4ef0,1039,C0297,20241011,1015.07,48.0
5525,5ce752a2-1c8b-4d08-b8a1-8e6ff5900158,1021,C0075,20240718,321.86,46.0
5526,250d4b0e-dc53-4d62-8893-c23c4b77fed2,1044,C0640,20240606,1015.07,14.0
5527,46050d94-5e8a-417c-a397-cee3592f298f,1004,C0990,20241027,132.82,50.0
5528,697888cd-ec20-4ea4-8c5b-bd000267bfd3,1010,C0306,20240829,1221.13,48.0
5529,ed6f95df-a27a-40d8-80d7-3238ae4a4fa1,1001,C0519,20240926,1466.65,32.0
5530,48db856c-600f-4aa8-9260-c588ee91f4fb,1038,C0165,20241019,1173.53,28.0
5531,d2d13da4-240f-4e7d-8b62-5e78da3b7757,1024,C0092,20241013,132.83,19.0
5532,9f353e1f-ad8b-493a-8aa3-22774afe7333,1048,C0544,20240916,1870.68,37.0
5533,cf62360c-1cd8-41f3-a077-f4dd584690f3,1044,C0070,20241115,1237.4,29.0
5534,f41ac71c-31a3-4afa-aeb9-c977b2b1f1c1,1013,C0080,20240820,1015.07,8.0
5535,1e2699c8-8491-4018-b275-e00364a4325c,1038,C0070,20240816,1733.9,32.0
5536,1e682783-f0f0-4512-8140-cd1473f3d2ad,1017,C0833,20241121,1633.22,2.0
5537,c46d20b5-eef0-4d62-8797-2f7c152251a5,1034,C0688,20241121,520.68,20.0
5538,2385fcd2-ae2a-49ee-896c-72ecc627852a,1038,C0971,20241021,1258.13,47.0
5539,2d6f29ed-de8f-47be-bf18-df88d8ddc141,1002,C0394,20240911,162.37,16.0
